26042013	0-0 2-1 3-2 4-21 8-6 10-9 11-10 12-12 14-11 18-17 19-15 20-32 21-18 22-22 24-23 25-24 26-26 27-36 33-29 34-35 35-30 36-31 40-37 42-40 43-41 44-43 46-44 47-45 48-46 50-47
18029017	1-1 2-3 3-2 4-4 8-6
07012002	0-2 1-1 2-3 3-11 5-7 6-8 8-9 10-4 11-5 12-12 13-10 14-13 16-14 17-15 18-16 20-17 22-18 24-19 25-20 26-22
26027011	0-1 3-0 4-9 5-5 6-6 7-7 12-13 13-15 16-16 18-17 21-19 22-18
03022026	0-0 1-2 2-1 3-4 5-6
19106041	0-0 2-1 4-4 5-3 8-5 9-6 10-8
01011012	0-9 1-1 2-2 3-5 4-3 5-6 6-7 8-8 10-10
01050021	0-2 1-1 2-3 4-4 5-5 6-6 7-7 11-9 14-10 16-11 17-13 18-16 19-12
20019021	0-0 2-4 3-3 4-1 6-5 7-7 8-6 9-8 10-9
08004018	0-1 2-3 3-2 4-0 5-4 6-5 7-7
07004014	0-0 1-2 2-1 3-4 6-5 8-6 9-7 11-8 12-9 14-10 15-12 16-11 17-14 19-16 21-17 22-19 23-20 24-22 28-23 29-25 30-24 31-28 32-27 34-29 35-30 36-32 37-33
33004014	0-0 7-2 9-6 16-15 18-16
05018014	0-0 1-1 2-2 4-5 5-6 7-7 9-12 12-11 13-14 15-15 16-20 17-17 18-21 21-22 24-19
02009023	0-0 1-2 2-1 3-4 4-7 5-5 7-8 8-9 9-10 10-11 11-12 13-13 16-16 17-14 18-17 20-18 21-20 23-19 24-21 25-22 26-24 27-23
09012006	0-2 1-1 2-5 5-19 7-6 9-7 10-8 11-10 12-11 13-13 14-14 15-16 17-18 18-21 19-20
09008018	0-3 1-18 2-1 4-9 5-6 7-10 8-12 10-11 12-13 13-16 14-14 15-19 16-17 17-15 18-21
01018022	0-0 1-5 2-1 3-3 4-6 5-7 6-8 9-9 10-10 12-11 13-12 14-15 15-14
26039013	0-2 1-5 2-3 3-1 4-8 6-6 8-7 11-10 18-12 20-13 21-14 23-15 24-4
07003027	0-0 1-3 3-4 4-5 5-7 6-10 7-9 9-11 10-15 11-12 13-13 14-18 16-19 17-20 18-22
17001014	0-0 1-3 2-2 8-12 12-7 16-10 18-21 19-13 20-14 21-15 23-23 24-17 25-16 26-19 27-18 30-24 31-22
12009035	1-0 3-1 4-3 6-4 7-5 9-6 12-9 13-11 14-12 15-14 16-15 17-16
38006002	0-3 1-1 2-0 4-5 5-4 7-10 8-8 11-12 12-11
01007011	4-14 5-7 7-3 8-1 10-5 12-11 13-9 14-6 15-17 16-13 17-15 18-26 20-19 22-23 24-25 25-24 27-27 28-30 29-28 30-31
11007022	0-2 1-4 2-1 4-6 9-7 10-9 11-11 12-10
09017038	0-0 1-2 2-1 4-4 5-5 6-6 7-7 8-8 9-3 10-11 11-12 12-13 13-14 14-15
18002011	0-0 1-4 3-3 4-34 5-6 6-8 11-10 13-15 15-16 16-18 19-21 23-22 25-23 28-32 33-36 34-38 35-40 36-37
13008005	0-1 1-2 2-3 3-4 4-5 5-0
04033014	0-0 2-1 3-3 5-5 6-7 8-11 9-9 10-13 11-12 12-14 13-16
09022009	0-0 2-4 3-5 5-7 7-10 8-9 11-11 15-12 16-14 17-13 18-16 19-15 20-17 21-18 22-3 23-20 25-22 26-21 28-19
08002021	0-0 1-4 2-2 4-12 6-14 7-6 8-7 9-8 13-9 14-13 15-11 18-15 22-17 23-19 25-21 28-16 29-23
18036011	0-0 2-1 3-2 4-3 8-5 9-4 10-7 11-8 12-9 13-11
27007024	0-0 2-1 3-13 6-8 8-2 9-4 11-19 12-11 20-14 21-15 23-17 29-21 30-18 31-22 32-9
06008006	0-0 2-1 5-6 6-7 8-4 9-5 10-8 12-9 14-10 17-12 18-11 19-13 20-14 21-17 25-18 28-19 29-21
06015015	0-0 1-1 2-3 3-6 4-5 5-4 7-7 8-9 9-8 11-11 12-12
12001001	0-7 1-6 2-5 3-2 4-1 5-4
05032030	0-0 1-2 3-3 4-1 7-5 8-6 10-7 12-8 14-9 18-13 19-14 20-15 22-4
03007019	0-0 1-2 3-3 4-13 5-4 6-7 9-6 11-8 12-9 17-10 21-16 23-5 25-17 27-18 29-19
09011001	1-2 2-5 3-6 4-9 7-10 8-12 9-14 10-13 11-11 12-16 13-8 15-17 16-19 18-18 19-20 21-0 22-21
18022024	0-1 2-3 3-5 4-9 5-4 6-8 7-7 8-6 9-0
23043003	0-0 1-1 3-2 6-3 8-5 9-4 12-6 15-7 17-8 18-9 21-13 22-10 23-11 24-12
13002047	0-0 2-1 4-2 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13
01047017	0-0 1-11 2-1 3-5 4-3 6-6 8-7 9-8 10-10 11-12 12-13 13-17 14-18 15-22 16-23 17-25 19-26 21-33 22-34 25-29 26-31 28-32 30-36
02037029	0-0 2-1 3-6 4-5 5-7 6-12 8-11 9-9 11-13 12-14 14-15
01021022	0-2 1-3 2-6 3-8 4-9 6-11 7-10 8-14 9-7 10-15 11-16 12-17 15-18 16-20 18-21 19-23
14009002	0-0 1-3 2-1 3-2 4-5 6-6 7-7 8-9 9-8 11-10 14-13 19-14 20-16
17002023	0-0 1-3 2-5 4-4 5-6 10-7 12-8 13-10 14-19 15-11 17-12 18-15 19-21 21-22
19085003	2-0 3-2 4-1 7-3 8-4 10-5 12-6
19144011	0-0 1-1 2-2 4-6 5-4 7-7 8-8 9-9 10-10 11-11 13-12 14-13 16-14
19119097	0-0 2-2 5-1 7-3 8-5 10-6 11-7
18009008	1-3 2-0 3-1 4-4 5-5 6-8 8-7
10017005	0-0 1-1 2-2 5-3 6-5 7-4 9-10 10-11 12-12 14-13 15-14 17-16
02029035	0-1 1-0 2-3 3-4 4-5 5-6 7-9 8-10 10-16 12-11 14-13 15-14 16-15 17-8
04027003	2-0 3-1 4-3 5-16 6-4 8-6 11-9 13-12 15-13 16-15 17-14 19-18 22-19 23-2 24-22 25-20 26-21 29-23 30-26 31-25 32-24 33-27
09003011	0-0 1-2 2-1 3-4 6-5 8-6 9-7 10-10 14-11 15-12 17-13 20-15 22-16
14029021	0-0 2-1 7-5 8-7 9-9 12-13 13-12 14-15 15-18 16-20 17-19 18-22 20-23 21-25 22-24 23-21 24-26 26-27 28-30 29-29 31-32 32-33 33-34 34-17 35-37 36-36
19041011	0-0 1-1 3-2 5-3 7-4 8-5 14-6 17-8 18-7
21004007	0-0 1-2 2-4 3-5 4-8 5-6
12011018	0-0 1-2 2-5 3-3 4-1 5-8 6-6 8-9 10-23 12-17 14-13 15-14 16-16 21-19 22-26 23-29 24-27 25-21 27-24 28-22 30-30 31-33 32-31 33-34 34-35 35-37 36-36
01044012	0-0 2-1 5-4 6-5 8-7 10-9 11-12 13-15 14-14
23037012	0-0 1-5 2-3 4-2 5-20 6-6 8-8 14-13 15-14 16-15 17-16 18-18 19-21
33002003	0-0 2-2 3-3 4-4 6-5 9-6 10-8 11-9 12-7 13-12 15-13 17-14 19-15 20-18 23-21 26-23 30-25 31-24 32-26
