26042013	0-0 2-1 3-2 4-1 5-2 6-3 9-7 10-9 12-5 13-34 14-32 18-8 19-19 21-20 22-21 22-22 24-23 25-22 25-24 25-27 26-25 26-26 27-28 28-30 39-33 40-37 41-38 42-40 43-41 44-43 46-44 48-46 50-47
18029017	0-0 1-1 1-2 2-3 3-3 4-4 5-7 6-7 6-8
07012002	0-2 1-0 1-1 2-3 3-4 5-7 6-8 7-9 9-13 12-11 12-12 16-14 17-15 18-16 20-17 22-18 24-19 25-20 26-21 27-22
26027011	1-2 2-10 3-3 4-4 5-5 6-6 7-7 8-8 9-1 11-11 12-12 12-13 13-11 14-14 15-15 16-16 18-17 21-19
03022026	0-0 1-2 2-1 2-3 3-4 3-5 4-5 4-6 5-6
19106041	0-0 2-1 3-5 4-4 5-2 5-3 9-8
01011012	0-0 1-1 2-3 3-5 4-6 6-2 8-8 8-9 9-9 10-10
01050021	0-2 1-1 2-3 4-4 5-5 6-6 7-7 8-8 9-9 11-9 14-10 15-14 16-11 16-12 16-14 17-13 20-15
20019021	0-0 1-2 2-4 4-3 6-5 7-7 8-6 8-8 8-9 10-1
08004018	0-1 3-2 5-4 6-5 6-6 7-7
07004014	0-0 1-1 1-2 1-4 1-5 2-3 8-6 9-7 10-8 12-9 13-10 14-9 14-11 15-12 16-11 17-14 18-15 19-14 19-16 21-17 22-19 23-20 24-22 25-22 28-23 31-28 32-24 32-25 32-26 32-27 34-29 35-30 35-31 36-32 39-33
33004014	0-0 4-7 5-1 6-1 7-2 9-6 10-4 12-3 13-9 14-5 15-14 16-15 17-14 18-16
05018014	0-0 1-1 1-3 1-4 2-2 3-3 4-5 5-6 6-9 7-10 8-11 11-14 12-15 13-13 13-14 13-16 16-20 17-17 18-21 20-22 21-22
02009023	0-0 1-2 2-1 3-4 4-4 5-5 6-6 7-8 8-9 10-7 12-14 13-13 13-15 15-12 16-16 17-18 18-17 21-20 23-21 24-21 25-22 26-23 26-24 27-23
09012006	0-0 0-2 1-1 1-3 2-4 2-5 7-6 9-7 10-8 10-9 11-10 12-11 13-12 13-13 14-14 15-15 15-16 16-17 17-18 18-21 19-19 19-20
09008018	0-3 1-9 4-1 7-10 8-11 9-12 10-11 12-13 14-14 15-16 16-17 17-15 18-21
01018022	0-0 1-5 2-1 3-2 3-3 5-7 6-10 6-11 6-12 7-10 9-9 10-10 11-10 12-11 13-12 14-13 14-15 15-14 16-15
26039013	0-1 0-2 1-5 2-3 2-4 6-6 7-7 10-8 18-10 18-11 18-12 20-13 21-14 23-15
07003027	0-0 1-2 2-1 4-3 5-5 6-10 7-9 9-11 10-14 10-15 11-16 12-8 13-7 14-18 15-17 16-19 17-20 18-21 18-22 19-22
17001014	0-0 1-3 4-2 8-15 10-4 12-6 14-5 15-14 16-11 18-10 19-9 22-24 25-17 26-18 29-21
12009035	0-0 3-1 4-1 5-16 6-4 7-5 9-6 11-7 12-9 13-14 14-12 15-18 16-15 18-17
38006002	0-3 1-8 3-9 4-11 5-4 6-7 10-2 11-1 12-5 13-6
01007011	2-0 5-7 6-8 7-2 8-4 10-5 11-10 12-8 13-9 15-16 15-17 16-13 16-14 17-15 18-16 19-18 20-19 21-21 22-23 24-25 25-22 27-27 28-30 29-31 30-31
11007022	1-1 2-3 4-6 5-8 9-7 11-11 12-11
09017038	0-0 1-0 1-2 2-1 3-5 4-4 5-5 6-12 7-14 8-15 10-11 11-6 12-7
18002011	0-0 1-1 2-10 3-12 4-14 5-6 6-8 7-9 8-11 11-4 13-15 14-15 15-16 16-18 19-25 20-26 22-21 23-22 24-23 25-19 34-38 35-36 36-37 37-39
13008005	0-1 1-2 2-1 2-3 3-4 4-5
04033014	0-0 1-1 2-1 3-3 4-4 5-5 5-6 6-7 7-8 8-11 9-9 10-9 10-10 11-12 12-14 13-15 13-16
09022009	0-0 1-1 1-2 1-4 2-2 5-3 6-5 7-9 7-10 8-9 11-11 12-11 13-12 14-12 15-12 16-13 17-14 18-15 18-16 19-15 20-16 23-20 25-20 25-22 26-21 28-19
08002021	0-0 1-2 2-1 2-2 3-1 9-8 10-7 11-8 13-16 14-13 15-14 16-14 17-10 18-15 22-21 23-18 23-19 26-17 28-22 29-23
18036011	0-0 2-7 3-8 8-6 9-3 9-4 9-5 10-3 11-2 12-1 13-9 14-10
27007024	0-0 2-1 3-2 5-9 6-11 10-17 11-13 15-8 16-12 19-14 21-15 23-19 27-20 29-21 30-23 31-5
